target,feature_set,model,evaluation,replicate,bootstrap_sample_n,bootstrap_event_n,protocol,nominal_fraction,from_scenario,to_scenario,from_selected_n,to_selected_n,delta_selected_n,from_true_positive_n,to_true_positive_n,delta_true_positive_n,from_population_event_capture,to_population_event_capture,delta_population_event_capture
target_preterm,landmark_strict,lightgbm,temporal_test_2023,53,3480382,303203,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,331774,361741,29967,54442,62183,7741,0.17955627088122478,0.2050870209067852,0.025530750025560434
target_preterm,landmark_strict,lightgbm,temporal_test_2023,53,3480382,303203,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,239605,361741,122136,41089,62183,21094,0.1355164691642233,0.2050870209067852,0.06957055174256191
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130067,167005,36938,27029,34216,7187,0.08915665829933073,0.11286337712715602,0.023706718827825296
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,167005,174019,7014,34216,37282,3066,0.11286337712715602,0.1229767484818398,0.010113371354683778
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130067,174019,43952,27029,37282,10253,0.08915665829933073,0.1229767484818398,0.033820090182509074
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260134,334011,73877,43258,54508,11250,0.1426889165234544,0.17979766660179508,0.03710875007834069
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,334011,348038,14027,54508,60500,5992,0.17979766660179508,0.19956261153240995,0.01976494493061487
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260134,348038,87904,43258,60500,17242,0.1426889165234544,0.19956261153240995,0.05687369500895556
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,32845,35213,2368,0.10834105745094223,0.11615203702298764,0.007810979572045407
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35213,37282,2069,0.11615203702298764,0.1229767484818398,0.006824711458852162
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,32845,37282,4437,0.10834105745094223,0.1229767484818398,0.014635691030897569
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,53059,56113,3054,0.1750180595917048,0.18509184827963834,0.010073788687933544
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,56113,60500,4387,0.18509184827963834,0.19956261153240995,0.014470763252771607
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,53059,60500,7441,0.1750180595917048,0.19956261153240995,0.02454455194070515
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,126488,170116,43628,26534,34676,8142,0.08752387329588374,0.11438071268591483,0.026856839390031098
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,170116,182247,12131,34676,38516,3840,0.11438071268591483,0.12704716604598845,0.012666453360073618
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,126488,182247,55759,26534,38516,11982,0.08752387329588374,0.12704716604598845,0.039523292750104716
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,239657,331554,91897,40926,54243,13317,0.13499668495165967,0.1789235493777275,0.04392686442606783
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,331554,361818,30264,54243,62136,7893,0.1789235493777275,0.20495904843269133,0.02603549905496383
target_preterm,landmark_strict,lightgbm,temporal_test_2023,54,3480382,303163,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,239657,361818,122161,40926,62136,21210,0.13499668495165967,0.20495904843269133,0.06996236348103166
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130097,167022,36925,27028,34213,7185,0.08931510108587178,0.1130582193817867,0.023743118295914925
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,167022,174019,6997,34213,37260,3047,0.1130582193817867,0.1231271520815296,0.010068932699742905
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130097,174019,43922,27028,37260,10232,0.08931510108587178,0.1231271520815296,0.03381205099565783
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260195,334043,73848,43245,54442,11197,0.14290482264535018,0.17990575452556723,0.03700093188021705
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,334043,348038,13995,54442,60310,5868,0.17990575452556723,0.19929679393550861,0.019391039409941385
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260195,348038,87843,43245,60310,17065,0.14290482264535018,0.19929679393550861,0.05639197129015844
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,32912,35190,2278,0.10875901313224107,0.11628675474366686,0.0075277416114257895
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35190,37260,2070,0.11628675474366686,0.1231271520815296,0.00684039733786275
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,32912,37260,4348,0.10875901313224107,0.1231271520815296,0.01436813894928854
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,53213,55963,2750,0.17584447513994725,0.1849319595259968,0.00908748438604956
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,55963,60310,4347,0.1849319595259968,0.19929679393550861,0.014364834409511806
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,53213,60310,7097,0.17584447513994725,0.19929679393550861,0.023452318795561367
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,126942,171114,44172,26555,34756,8201,0.08775205377147124,0.11485258448055939,0.027100530709088147
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,171114,183250,12136,34756,38634,3878,0.11485258448055939,0.12766758973477763,0.012815005254218234
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,126942,183250,56308,26555,38634,12079,0.08775205377147124,0.12766758973477763,0.03991553596330638
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,240470,332610,92140,40978,54285,13307,0.1354134309714686,0.1793869417806182,0.0439735108091496
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,332610,362672,30062,54285,62076,7791,0.1793869417806182,0.2051326111812408,0.02574566940062259
target_preterm,landmark_strict,lightgbm,temporal_test_2023,55,3480382,302614,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,240470,362672,122202,40978,62076,21098,0.1354134309714686,0.2051326111812408,0.06971918020977219
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130006,166995,36989,26720,33879,7159,0.08823985918609298,0.11188166876368427,0.023641809577591294
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166995,174019,7024,33879,36897,3018,0.11188166876368427,0.12184828160139492,0.00996661283771065
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130006,174019,44013,26720,36897,10177,0.08823985918609298,0.12184828160139492,0.033608422415301945
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260012,333990,73978,42989,54188,11199,0.1419664411134338,0.17894990604700622,0.036983464933572435
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,333990,348038,14048,54188,60202,6014,0.17894990604700622,0.19881047914375632,0.0198605730967501
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260012,348038,88026,42989,60202,17213,0.1419664411134338,0.19881047914375632,0.056844038030322536
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,32558,34816,2258,0.10751921165347361,0.11497600813708882,0.007456796483615205
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,34816,36897,2081,0.11497600813708882,0.12184828160139492,0.006872273464306106
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,32558,36897,4339,0.10751921165347361,0.12184828160139492,0.01432906994792131
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,52806,55743,2937,0.17438600315048,0.1840851224030831,0.009699119252603111
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,55743,60202,4459,0.1840851224030831,0.19881047914375632,0.014725356740673212
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,52806,60202,7396,0.17438600315048,0.19881047914375632,0.024424475993276323
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,125916,170289,44373,26133,34300,8167,0.0863013562915482,0.11327197492825558,0.026970618636707383
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,170289,182541,12252,34300,38142,3842,0.11327197492825558,0.12595975707619605,0.012687782147940474
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,125916,182541,56625,26133,38142,12009,0.0863013562915482,0.12595975707619605,0.03965840078464786
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,238972,331234,92262,40546,53895,13349,0.13389870249099273,0.17798230579470362,0.04408360330371089
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,331234,361690,30456,53895,61832,7937,0.17798230579470362,0.20419337474530316,0.026211068950599548
target_preterm,landmark_strict,lightgbm,temporal_test_2023,56,3480382,302811,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,238972,361690,122718,40546,61832,21286,0.13389870249099273,0.20419337474530316,0.07029467225431044
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130079,167012,36933,26828,34140,7312,0.08857604141560547,0.11271753592995269,0.024141494514347217
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,167012,174019,7007,34140,37138,2998,0.11271753592995269,0.12261581281097196,0.009898276881019269
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130079,174019,43940,26828,37138,10310,0.08857604141560547,0.12261581281097196,0.034039771395366486
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260159,334024,73865,43142,54572,11430,0.14243877958670237,0.1801763728989273,0.037737593312224926
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,334024,348038,14014,54572,60488,5916,0.1801763728989273,0.1997087965240474,0.019532423625120116
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260159,348038,87879,43142,60488,17346,0.14243877958670237,0.1997087965240474,0.05727001693734504
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,32765,35078,2313,0.10817779920166666,0.11581446178532163,0.007636662583654974
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35078,37138,2060,0.11581446178532163,0.12261581281097196,0.006801351025650326
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,32765,37138,4373,0.10817779920166666,0.12261581281097196,0.0144380136093053
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,53132,56055,2923,0.17542203043439503,0.18507268531205326,0.009650654877658232
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,56055,60488,4433,0.18507268531205326,0.1997087965240474,0.014636111211994152
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,53132,60488,7356,0.17542203043439503,0.1997087965240474,0.024286766089652384
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,127232,171102,43870,26424,34675,8251,0.08724218422416724,0.11448390622059489,0.027241721996427645
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,171102,183313,12211,34675,38525,3850,0.11448390622059489,0.12719516905979575,0.012711262839200863
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,127232,183313,56081,26424,38525,12101,0.08724218422416724,0.12719516905979575,0.03995298483562851
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,240344,332462,92118,40931,54417,13486,0.13513888292761844,0.17966462075864778,0.04452573783102934
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,332462,362967,30505,54417,62342,7925,0.17966462075864778,0.2058300124471327,0.026165391688484918
target_preterm,landmark_strict,lightgbm,temporal_test_2023,57,3480382,302881,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,240344,362967,122623,40931,62342,21411,0.13513888292761844,0.2058300124471327,0.07069112951951426
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,129954,166963,37009,27037,34352,7315,0.08922601702214727,0.1133665767927212,0.02414055977057393
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166963,174019,7056,34352,37355,3003,0.1133665767927212,0.1232769118564305,0.009910335063709294
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,129954,174019,44065,27037,37355,10318,0.08922601702214727,0.1232769118564305,0.034050894834283224
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,259908,333925,74017,43429,54712,11283,0.1433219918354416,0.18055752647541226,0.037235534639970674
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,333925,348038,14113,54712,60662,5950,0.18055752647541226,0.2001933884897547,0.019635862014342448
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,259908,348038,88130,43429,60662,17233,0.1433219918354416,0.2001933884897547,0.05687139665431312
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,32902,35347,2445,0.1085813667219991,0.11665022094469947,0.008068854222700372
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35347,37355,2008,0.11665022094469947,0.1232769118564305,0.0066266909117310285
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,32902,37355,4453,0.1085813667219991,0.1232769118564305,0.014695545134431401
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,53229,56372,3143,0.17566341162377028,0.18603576697017,0.010372355346399714
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,56372,60662,4290,0.18603576697017,0.2001933884897547,0.014157621519584718
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,53229,60662,7433,0.17566341162377028,0.2001933884897547,0.024529976865984432
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,126256,170259,44003,26545,34827,8282,0.08760234574297812,0.11493414560899223,0.02733179986601411
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,170259,182582,12323,34827,38648,3821,0.11493414560899223,0.12754399918156406,0.012609853572571827
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,126256,182582,56326,26545,38648,12103,0.08760234574297812,0.12754399918156406,0.03994165343858594
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,239740,331625,91885,40985,54475,13490,0.13525643775761756,0.17977539213971494,0.04451895438209738
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,331625,362141,30516,54475,62357,7882,0.17977539213971494,0.20578713405518503,0.026011741915470094
target_preterm,landmark_strict,lightgbm,temporal_test_2023,58,3480382,303017,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,239740,362141,122401,40985,62357,21372,0.13525643775761756,0.20578713405518503,0.07053069629756747
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130128,167021,36893,26790,33943,7153,0.08839279527779886,0.11199390257985542,0.023601107302056556
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,167021,174019,6998,33943,36949,3006,0.11199390257985542,0.12191210872412803,0.009918206144272607
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130128,174019,43891,26790,36949,10159,0.08839279527779886,0.12191210872412803,0.03351931344632916
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260255,334042,73787,43277,54441,11164,0.1427911534616387,0.17962643403205106,0.036835280570412354
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,334042,348038,13996,54441,60264,5823,0.17962643403205106,0.19883924653308213,0.019212812501031074
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260255,348038,87783,43277,60264,16987,0.1427911534616387,0.19883924653308213,0.05604809307144343
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,32807,34933,2126,0.10824570491522012,0.11526037765731047,0.007014672742090347
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,34933,36949,2016,0.11526037765731047,0.12191210872412803,0.0066517310668175594
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,32807,36949,4142,0.10824570491522012,0.12191210872412803,0.013666403808907907
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,53089,56035,2946,0.17516555089597102,0.1848857888537312,0.00972023795776017
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,56035,60264,4229,0.1848857888537312,0.19883924653308213,0.013953457679350939
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,53089,60264,7175,0.17516555089597102,0.19883924653308213,0.02367369563711111
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,126088,170161,44073,26206,34377,8171,0.0864659049290779,0.11342587246229531,0.026959967533217416
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,170161,182246,12085,34377,38158,3781,0.11342587246229531,0.12590116768235343,0.012475295220058122
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,126088,182246,56158,26206,38158,11952,0.0864659049290779,0.12590116768235343,0.03943526275327554
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,239817,331459,91642,40865,54147,13282,0.13483283236383914,0.17865638991814015,0.04382355755430101
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,331459,361624,30165,54147,61927,7780,0.17865638991814015,0.2043262647692516,0.02566987485111144
target_preterm,landmark_strict,lightgbm,temporal_test_2023,59,3480382,303079,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,239817,361624,121807,40865,61927,21062,0.13483283236383914,0.2043262647692516,0.06949343240541245
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130006,167000,36994,27235,34295,7060,0.08977338277709106,0.1130449114132674,0.023271528636176347
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,167000,174019,7019,34295,37331,3036,0.1130449114132674,0.12305232797692625,0.010007416563658847
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130006,174019,44013,27235,37331,10096,0.08977338277709106,0.12305232797692625,0.033278945199835194
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260012,334000,73988,43729,54953,11224,0.14414173877214667,0.181138854552946,0.03699711578079934
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,334000,348038,14038,54953,60902,5949,0.181138854552946,0.2007482488669139,0.01960939431396788
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260012,348038,88026,43729,60902,17173,0.14414173877214667,0.2007482488669139,0.05660651009476722
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,33294,35348,2054,0.10974536464771323,0.11651586320560363,0.0067704985578904
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35348,37331,1983,0.11651586320560363,0.12305232797692625,0.006536464771322623
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,33294,37331,4037,0.10974536464771323,0.12305232797692625,0.013306963329213023
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,53507,56574,3067,0.1763724763081994,0.18648207663782448,0.010109600329625074
target_preterm,landmark_strict,lightgbm,temporal_test_2023,60,3480382,303375,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,56574,60902,4328,0.18648207663782448,0.2007482488669139,0.014266172229089408
