target,feature_set,model,evaluation,replicate,bootstrap_sample_n,bootstrap_full_event_n,bootstrap_early_candidate_n,nominal_fraction,budget_lock,B_early,B_all,C00_early_Bearly,C10_all_Bearly,C01_early_Ball,C11_all_Ball,C00_tp,C10_tp,C01_tp,C11_tp,canonical_fixed_budget_C01_C11_crosscheck,availability_main_at_early_budget,capacity_main_in_early_cohort,interaction,ordered_capacity_within_early_cohort,ordered_availability_at_all_budget,availability_at_early_budget,capacity_in_all_cohort,shapley_availability,shapley_capacity,total_topq_contrast,identity_factorial_error,identity_shapley_error,interaction_via_availability_error,interaction_via_capacity_error
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,135,3480382,303471,2600686,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09020960816684297,0.10029294397158213,0.1104883168408184,0.12399866873605715,27376,30436,33530,37630,PASS,0.010083335804739163,0.020278708673975437,0.003427016090499585,0.020278708673975437,0.013510351895238748,0.010083335804739163,0.023705724764475022,0.011796843849988956,0.02199221671922523,0.033789060569214185,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,135,3480382,303471,2600686,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14618200750648333,0.1650635480820243,0.17895614407966495,0.20294855192094138,44362,50092,54308,61589,PASS,0.018881540575540978,0.03277413657318162,0.005110867265735453,0.03277413657318162,0.02399240784127643,0.018881540575540978,0.037885003838917075,0.021436974208408704,0.03532957020604935,0.05676654441445805,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,136,3480382,302542,2601486,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09029159587759716,0.0998241566460194,0.11071190115752523,0.1234109644280794,27317,30201,33495,37337,PASS,0.009532560768422238,0.020420305279928067,0.003166502502131935,0.020420305279928067,0.012699063270554173,0.009532560768422238,0.02358680778206,0.011115812019488205,0.022003556530994034,0.03311936855048224,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,136,3480382,302542,2601486,0.1,fixed_observed_point_absolute_counts,260106,348038,0.1462739057717606,0.16456558097718663,0.179003245830331,0.202358680778206,44254,49788,54156,61222,PASS,0.018291675205426017,0.032729340058570394,0.005063759742448992,0.032729340058570394,0.02335543494787501,0.018291675205426017,0.037793099801019386,0.020823555076650513,0.03526121992979489,0.0560847750064454,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,137,3480382,302955,2601567,0.05,fixed_observed_point_absolute_counts,130053,174019,0.08965687973461405,0.10012708157977257,0.11010216038685613,0.12371804393391758,27162,30334,33356,37481,PASS,0.010470201845158525,0.02044528065224209,0.003145681701902922,0.02044528065224209,0.013615883547061447,0.010470201845158525,0.023590962354145012,0.012043042696109986,0.02201812150319355,0.03406116419930354,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,137,3480382,302955,2601567,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14494891980657193,0.16453268637256357,0.17819808222343253,0.20215873644600682,43913,49846,53986,61245,PASS,0.019583766565991645,0.0332491624168606,0.004376887656582645,0.0332491624168606,0.02396065422257429,0.019583766565991645,0.037626050073443246,0.021772210394282968,0.03543760624515192,0.05720981663943489,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,138,3480382,303297,2601817,0.05,fixed_observed_point_absolute_counts,130053,174019,0.0906800924506342,0.10002406881703413,0.11112539853674781,0.12399727000267065,27503,30337,33704,37608,PASS,0.009343976366399928,0.020445306086113613,0.003527895099522907,0.020445306086113613,0.012871871465922835,0.009343976366399928,0.02397320118563652,0.011107923916161382,0.022209253635875066,0.03331717755203645,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,138,3480382,303297,2601817,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14688902297088333,0.16498679512161346,0.18010069337975648,0.20269900460604623,44551,50040,54624,61478,PASS,0.018097772150730135,0.033211670408873156,0.004500539075559612,0.033211670408873156,0.022598311226289747,0.018097772150730135,0.03771220948443277,0.02034804168850994,0.03546193994665296,0.0558099816351629,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,139,3480382,303248,2602955,0.05,fixed_observed_point_absolute_counts,130053,174019,0.08982746794702685,0.09969727747586134,0.10997599324645176,0.1232258745317364,27240,30233,33350,37368,PASS,0.009869809528834483,0.020148525299424902,0.0033800717564501648,0.020148525299424902,0.013249881285284648,0.009869809528834483,0.023528597055875067,0.011559845407059566,0.021838561177649984,0.03339840658470955,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,139,3480382,303248,2602955,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14493747691658312,0.16361525879807945,0.17705640268031447,0.2010631562285654,43952,49616,53692,60972,PASS,0.018677781881496325,0.03211892576373135,0.005328971666754612,0.03211892576373135,0.024006753548250936,0.018677781881496325,0.03744789743048596,0.02134226771487363,0.034783411597108654,0.056125679311982285,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,140,3480382,302365,2599250,0.05,fixed_observed_point_absolute_counts,130053,174019,0.0909893671555901,0.10072263654854233,0.11181188298910258,0.12418434673325286,27512,30455,33808,37549,PASS,0.009733269392952229,0.02082251583351248,0.0026391943511980542,0.02082251583351248,0.012372463744150283,0.009733269392952229,0.023461710184710535,0.011052866568551256,0.022142113009111508,0.033194979577662764,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,140,3480382,302365,2599250,0.1,fixed_observed_point_absolute_counts,260106,348038,0.1467894762952061,0.16578307674499362,0.17964711524151275,0.20317166338696607,44384,50127,54319,61432,PASS,0.018993600449787512,0.03285763894630664,0.00453094769566581,0.03285763894630664,0.023524548145453322,0.018993600449787512,0.03738858664197245,0.021259074297620417,0.035123112794139544,0.05638218709175996,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,141,3480382,302669,2601704,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09047176949076384,0.10049922522623725,0.11026566975805252,0.12435697081630429,27383,30418,33374,37639,PASS,0.010027455735473409,0.01979390026728868,0.004063845322778356,0.01979390026728868,0.014091301058251765,0.010027455735473409,0.023857745590067037,0.012059378396862587,0.02182582292867786,0.033885201325540446,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,141,3480382,302669,2601704,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14550879013047258,0.16503837525481632,0.17847549633427937,0.20303698099243728,44041,49952,54019,61453,PASS,0.019529585124343746,0.03296670620380679,0.005031899533814166,0.03296670620380679,0.02456148465815791,0.019529585124343746,0.037998605737620955,0.02204553489125083,0.03548265597071387,0.0575281908619647,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,142,3480382,301793,2601114,0.05,fixed_observed_point_absolute_counts,130053,174019,0.0907608857726985,0.1008605236039272,0.11109932967298777,0.12471793580368,27391,30439,33529,37639,PASS,0.010099637831228692,0.02033844390028927,0.0035189682994635346,0.02033844390028927,0.013618606130692226,0.010099637831228692,0.023857412199752806,0.011859121980960459,0.02209792805002104,0.0339570500309815,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,142,3480382,301793,2601114,0.1,fixed_observed_point_absolute_counts,260106,348038,0.1467429662053129,0.16580238772933767,0.1791426573843661,0.20348715841653053,44286,50038,54064,61411,PASS,0.01905942152402476,0.0323996911790532,0.005285079508139667,0.0323996911790532,0.02434450103216443,0.01905942152402476,0.037684770687192864,0.021701961278094595,0.03504223093312303,0.056744192211217626,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,143,3480382,303038,2601882,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09078069417036808,0.1010797325747926,0.11109167827137191,0.12490842732594593,27510,30631,33665,37852,PASS,0.010299038404424518,0.020310984101003834,0.003517710650149497,0.020310984101003834,0.013816749054574015,0.010299038404424518,0.02382869475115333,0.012057893729499267,0.022069839426078583,0.03412773315557785,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,143,3480382,303038,2601882,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14674397270309333,0.1663751740705786,0.17942304265471656,0.20428461117087626,44469,50418,54372,61906,PASS,0.01963120136748528,0.03267906995162323,0.00523036714867442,0.03267906995162323,0.0248615685161597,0.01963120136748528,0.03790943710029765,0.02224638494182249,0.03529425352596044,0.05754063846778293,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,144,3480382,302781,2601892,0.05,fixed_observed_point_absolute_counts,130053,174019,0.08998913406059166,0.09956371106509325,0.11029423907048329,0.12352492395493772,27247,30146,33395,37401,PASS,0.009574577004501594,0.020305105009891633,0.0036561078799528385,0.020305105009891633,0.013230684884454433,0.009574577004501594,0.02396121288984447,0.011402630944478014,0.022133158949868052,0.033535789894346066,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,144,3480382,302781,2601892,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14614193096660621,0.16426724266053683,0.17873974919165997,0.20227491156974844,44249,49737,54119,61245,PASS,0.018125311693930612,0.032597818225053754,0.005409850684157863,0.032597818225053754,0.023535162378088476,0.018125311693930612,0.03800766890921162,0.020830237036009544,0.035302743567132686,0.05613298060314223,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,145,3480382,302453,2601178,0.05,fixed_observed_point_absolute_counts,130053,174019,0.08991149038032356,0.0998766750536447,0.11024853448304364,0.12367872033010087,27194,30208,33345,37407,PASS,0.009965184673321137,0.02033704410272008,0.0034650011737360903,0.02033704410272008,0.013430185847057227,0.009965184673321137,0.02380204527645617,0.011697685260189182,0.022069544689588126,0.03376722994977731,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,145,3480382,302453,2601178,0.1,fixed_observed_point_absolute_counts,260106,348038,0.1460689760061894,0.16439579042032976,0.17832192109187212,0.2025240285267463,44179,49722,53934,61254,PASS,0.018326814414140358,0.032252945085682716,0.005875293020733835,0.032252945085682716,0.024202107434874193,0.018326814414140358,0.03812823810641655,0.021264460924507275,0.035190591596049633,0.05645505252055691,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,146,3480382,302612,2601092,0.05,fixed_observed_point_absolute_counts,130053,174019,0.08993364440273353,0.09969531941892588,0.110494626782811,0.12326675743195907,27215,30169,33437,37302,PASS,0.00976167501619235,0.02056098238007746,0.0030104556329557247,0.02056098238007746,0.012772130649148075,0.00976167501619235,0.023571438013033186,0.011266902832670213,0.022066210196555323,0.033333113029225536,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,146,3480382,302612,2601092,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14600544591754458,0.16449777272547023,0.17892879330627998,0.20244405377182664,44183,49779,54146,61262,PASS,0.018492326807925646,0.0329233473887354,0.00502293365762102,0.0329233473887354,0.023515260465546667,0.018492326807925646,0.03794628104635642,0.021003793636736157,0.03543481421754591,0.056438607854282064,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,147,3480382,303582,2601306,0.05,fixed_observed_point_absolute_counts,130053,174019,0.0907300169311751,0.10057579171360621,0.11068508673109737,0.12396650657812387,27544,30533,33602,37634,PASS,0.009845774782431108,0.01995506979992226,0.0034356450645953995,0.01995506979992226,0.013281419847026507,0.009845774782431108,0.02339071486451766,0.011563597314728807,0.02167289233221996,0.033236489646948766,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,147,3480382,303582,2601306,0.1,fixed_observed_point_absolute_counts,260106,348038,0.1458320980822315,0.16477920298304907,0.17809685686239632,0.20217931234394662,44272,50024,54067,61378,PASS,0.01894710490081758,0.032264758780164826,0.005135350580732723,0.032264758780164826,0.024082455481550302,0.01894710490081758,0.03740010936089755,0.02151478019118394,0.03483243407053119,0.05634721426171513,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,148,3480382,302228,2601515,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09051444604735498,0.10098336355334384,0.11068795743610783,0.12456820678428207,27356,30520,33453,37648,PASS,0.010468917505988856,0.020173511388752854,0.0034113318421853805,0.020173511388752854,0.013880249348174237,0.010468917505988856,0.023584843230938235,0.012174583427081546,0.021879177309845545,0.03405376073692709,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,148,3480382,302228,2601515,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14585015286472464,0.1655505115343383,0.17848445544423416,0.20347883055176885,44080,50034,53943,61497,PASS,0.01970035866961367,0.03263430257950953,0.0052940164379210175,0.03263430257950953,0.02499437510753469,0.01970035866961367,0.037928319017430545,0.02234736688857418,0.035281310798470036,0.057628677687044216,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,149,3480382,303502,2600131,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09047716324768865,0.10051663580470639,0.11088889035327609,0.12445058022681893,27460,30507,33655,37771,PASS,0.010039472557017745,0.020411727105587446,0.003522217316525092,0.020411727105587446,0.013561689873542837,0.010039472557017745,0.023933944422112538,0.011800581215280291,0.022172835763849992,0.03397341697913028,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,149,3480382,303502,2600131,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14640760192684069,0.16526744469558685,0.17924099346956526,0.2030958609827942,44435,50159,54400,61640,PASS,0.018859842768746166,0.03283339154272458,0.004995024744482768,0.03283339154272458,0.023854867513228933,0.018859842768746166,0.037828416287207345,0.02135735514098755,0.03533090391496596,0.05668825905595351,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,150,3480382,304023,2600835,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09029579998881664,0.09988389036355802,0.11053440035786766,0.12387549626179599,27452,30367,33605,37661,PASS,0.009588090374741384,0.02023860036905102,0.003753005529186948,0.02023860036905102,0.013341095903928332,0.009588090374741384,0.02399160589823797,0.011464593139334858,0.022115103133644495,0.033579696272979354,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,150,3480382,304023,2600835,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14593303796094376,0.16429349095298712,0.17897987981172478,0.20250441578433212,44367,49949,54414,61566,PASS,0.018360452992043363,0.03304684185078102,0.005164082980563978,0.03304684185078102,0.02352453597260734,0.018360452992043363,0.038210924831345,0.020942494482325352,0.03562888334106301,0.056571377823388364,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,151,3480382,303538,2600929,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09112532862442264,0.10092640789621068,0.11148521766632184,0.12490363644749587,27660,30635,33840,37913,PASS,0.00980107927178804,0.0203598890418992,0.003617339509385989,0.0203598890418992,0.01341841878117403,0.00980107927178804,0.023977228551285187,0.011609749026481035,0.022168558796592193,0.03377830782307323,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,151,3480382,303538,2600929,0.1,fixed_observed_point_absolute_counts,260106,348038,0.1468514650554461,0.1660121632217383,0.17941081512034737,0.20376031995993912,44575,50391,54458,61849,PASS,0.019160698166292206,0.032559350064901266,0.005188806673299545,0.032559350064901266,0.02434950483959175,0.019160698166292206,0.03774815673820081,0.02175510150294198,0.03515375340155104,0.05690885490449302,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,152,3480382,301972,2599522,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09031632071847721,0.0998006437682964,0.1107983521651014,0.12376975348707828,27273,30137,33458,37375,PASS,0.00948432304981918,0.02048203144662418,0.0034870782721577037,0.02048203144662418,0.012971401321976883,0.00948432304981918,0.023969109718781884,0.011227862185898031,0.02222557058270303,0.03345343276860106,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,152,3480382,301972,2599522,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14602678394023286,0.1651245810869882,0.17863245598929703,0.20283668684513795,44096,49863,53942,61251,PASS,0.01909779714675533,0.03260567204906417,0.005106433709085589,0.03260567204906417,0.02420423085584092,0.01909779714675533,0.03771210575814976,0.021651014001298124,0.035158888903606966,0.05680990290490509,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,153,3480382,302587,2602245,0.05,fixed_observed_point_absolute_counts,130053,174019,0.0905888223882718,0.10022572020608948,0.1112572582430838,0.12400070062494423,27411,30327,33665,37521,PASS,0.00963689781781768,0.020668435854811998,0.003106544564042746,0.020668435854811998,0.012743442381860426,0.00963689781781768,0.023774980418854744,0.011190170099839053,0.02222170813683337,0.033411878236672424,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,153,3480382,302587,2602245,0.1,fixed_observed_point_absolute_counts,260106,348038,0.1465033197063985,0.1654565463817018,0.1792344020066956,0.2030787839530449,44330,50065,54234,61449,PASS,0.018953226675303303,0.032731082300297115,0.004891155271045999,0.032731082300297115,0.023844381946349302,0.018953226675303303,0.037622237571343115,0.021398804310826303,0.035176659935820115,0.05657546424664642,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,154,3480382,303477,2601585,0.05,fixed_observed_point_absolute_counts,130053,174019,0.0904516652003282,0.10092692362188897,0.11086836893734946,0.12465524570231022,27450,30629,33646,37830,PASS,0.010475258421560774,0.020416703737021258,0.0033116183433999913,0.020416703737021258,0.013786876764960765,0.010475258421560774,0.02372832208042125,0.01213106759326077,0.022072512908721253,0.03420358050198202,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,154,3480382,303477,2601585,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14556292569123855,0.16566000059312566,0.17800030974340725,0.2029181783133483,44175,50274,54019,61581,PASS,0.020097074901887113,0.0324373840521687,0.004820793668053935,0.0324373840521687,0.02491786856994105,0.020097074901887113,0.037258177720222635,0.02250747173591408,0.03484778088619567,0.05735525262210975,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,155,3480382,302428,2601518,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09168793894745196,0.10150515163939847,0.11159680981919663,0.12524633962463794,27729,30698,33750,37878,PASS,0.009817212691946506,0.01990887087174467,0.0038323171134947986,0.01990887087174467,0.013649529805441304,0.009817212691946506,0.02374118798523947,0.011733371248693905,0.02182502942849207,0.033558400677185976,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,155,3480382,302428,2601518,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14646791963707065,0.16585765868239713,0.17844247225785972,0.20311611358736625,44296,50160,53966,61428,PASS,0.019389739045326482,0.031974552620789076,0.005283902284180048,0.031974552620789076,0.02467364132950653,0.019389739045326482,0.037258454904969124,0.022031690187416506,0.0346165037628791,0.056648193950295606,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,156,3480382,302703,2602000,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09137008883294846,0.10109248999844732,0.11204051496020852,0.1250730914460709,27658,30601,33915,37860,PASS,0.009722401165498856,0.020670426127260055,0.003310175320363526,0.020670426127260055,0.013032576485862382,0.009722401165498856,0.02398060144762358,0.01137748882568062,0.02232551378744182,0.03370300261312244,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,156,3480382,302703,2602000,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14744485518808864,0.16683019329177445,0.18021955514150834,0.20462301331668334,44632,50500,54553,61940,PASS,0.019385338103685812,0.032774699953419695,0.0050181200714891905,0.032774699953419695,0.024403458175175002,0.019385338103685812,0.037792820024908885,0.021894398139430407,0.03528375998916429,0.0571781581285947,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,157,3480382,304003,2601472,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09013726838221991,0.09988717216606414,0.11081140646638356,0.12358759617503774,27402,30366,33687,37571,PASS,0.00974990378384423,0.020674138084163643,0.0030262859248099544,0.020674138084163643,0.012776189708654184,0.00974990378384423,0.023700424008973597,0.011263046746249207,0.02218728104656862,0.03345032779281783,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,157,3480382,304003,2601472,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14641631826001716,0.16462008598599356,0.17940612428166827,0.20234668736821676,44511,50045,54540,61514,PASS,0.0182037677259764,0.03298980602165111,0.004736795360572088,0.03298980602165111,0.022940563086548488,0.0182037677259764,0.037726601382223196,0.020572165406262444,0.03535820370193715,0.055930369108199596,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,158,3480382,302623,2599449,0.05,fixed_observed_point_absolute_counts,130053,174019,0.08984445993860347,0.09974787111356374,0.11029895282248871,0.12343410778427284,27189,30186,33379,37354,PASS,0.00990341117496027,0.020454492883885234,0.003231743786823865,0.020454492883885234,0.013135154961784135,0.00990341117496027,0.0236862366707091,0.011519283068372202,0.022070364777297166,0.03358964784566937,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,158,3480382,302623,2599449,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14594396328104606,0.16471319100002313,0.17827461891528404,0.2029687102434382,44166,49846,53950,61423,PASS,0.018769227718977072,0.03233065563423798,0.0059248636091771,0.03233065563423798,0.024694091328154172,0.018769227718977072,0.03825551924341508,0.021731659523565622,0.03529308743882653,0.05702474696239215,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,159,3480382,302835,2601179,0.05,fixed_observed_point_absolute_counts,130053,174019,0.0906236069146565,0.10077104693975267,0.11055195073224694,0.12432182541648092,27444,30517,33479,37649,PASS,0.010147440025096169,0.01992834381759044,0.0036224346591378076,0.01992834381759044,0.013769874684233976,0.010147440025096169,0.02355077847672825,0.011958657354665073,0.021739561147159345,0.03369821850182442,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,159,3480382,302835,2601179,0.1,fixed_observed_point_absolute_counts,260106,348038,0.1460135057044265,0.164908283388644,0.17848003037957963,0.20284973665527434,44218,49940,54050,61430,PASS,0.01889477768421749,0.032466524675153124,0.005474928591477218,0.032466524675153124,0.024369706275694708,0.01889477768421749,0.03794145326663034,0.0216322419799561,0.035203988970891734,0.05683623095084783,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,160,3480382,303742,2600895,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09059004023151226,0.10058536521126482,0.1107387190444522,0.12462221227225738,27516,30552,33636,37853,PASS,0.009995324979752557,0.02014867881293994,0.0038881682480526175,0.02014867881293994,0.013883493227805174,0.009995324979752557,0.02403684706099256,0.011939409103778865,0.02209276293696625,0.034032172040745115,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,160,3480382,303742,2600895,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14666065279085538,0.16544633274291998,0.17903681413831476,0.20348190240401393,44547,50253,54381,61806,PASS,0.018785679952064593,0.03237616134745938,0.005659408313634567,0.03237616134745938,0.02444508826569916,0.018785679952064593,0.03803556966109395,0.021615384108881877,0.035205865504276665,0.05682124961315854,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,161,3480382,302975,2599293,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09036719201254229,0.10031190692301345,0.11069230134499546,0.12408944632395412,27379,30392,33537,37596,PASS,0.009944714910471164,0.02032510933245317,0.0034524300684874998,0.02032510933245317,0.013397144978958664,0.009944714910471164,0.02377753940094067,0.011670929944714914,0.02205132436669692,0.033722254311411834,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,161,3480382,302975,2599293,0.1,fixed_observed_point_absolute_counts,260106,348038,0.1461704761118904,0.16495420414225595,0.17888274610116348,0.20294413730505817,44286,49977,54197,61487,PASS,0.018783728030365543,0.03271226998927307,0.005277663173529151,0.03271226998927307,0.024061391203894694,0.018783728030365543,0.03798993316280222,0.02142255961713012,0.035351101576037644,0.05677366119316776,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,162,3480382,303050,2601254,0.05,fixed_observed_point_absolute_counts,130053,174019,0.09058571192872464,0.10060386074905131,0.11126876753011054,0.124124731892427,27452,30488,33720,37616,PASS,0.010018148820326672,0.020683055601385905,0.00283781554198978,0.020683055601385905,0.012855964362316452,0.010018148820326672,0.023520871143375685,0.011437056591321562,0.022101963372380795,0.03353901996370236,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,162,3480382,303050,2601254,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14686685365451246,0.1656723312984656,0.17922125061870978,0.20346147500412473,44508,50207,54313,61659,PASS,0.018805477643953128,0.03235439696419731,0.005434746741461827,0.03235439696419731,0.024240224385414955,0.018805477643953128,0.03778914370565914,0.02152285101468404,0.035071770334928226,0.05659462134961227,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,163,3480382,302426,2602343,0.05,fixed_observed_point_absolute_counts,130053,174019,0.08979717352344045,0.09934000383564905,0.11032781573012902,0.12281351471103676,27157,30043,33366,37142,PASS,0.009542830312208594,0.02053064220668857,0.002942868668699139,0.02053064220668857,0.012485698980907733,0.009542830312208594,0.02347351087538771,0.011014264646558164,0.02200207654103814,0.033016341187596304,0.0,0.0,0.0,0.0
target_preterm,landmark_strict,lightgbm,temporal_evaluation_cohort_2023,163,3480382,302426,2602343,0.1,fixed_observed_point_absolute_counts,260106,348038,0.14582079583104626,0.1640798079530199,0.17922400851778617,0.20149061257960624,44100,49622,54202,60936,PASS,0.018259012121973645,0.0334032126867399,0.004007591939846428,0.0334032126867399,0.022266604061820072,0.018259012121973645,0.03741080462658633,0.02026280809189686,0.035407008656663116,0.055669816748559975,0.0,0.0,0.0,0.0
