target,feature_set,model,evaluation,probability_type,bin,bin_n,event_n,mean_predicted_probability,observed_event_rate,absolute_gap,minimum_probability,maximum_probability,population,scenario
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,raw,19,13384,1859,0.14185168943326543,0.13889719067543335,0.0029544987578320747,0.12868213337069623,0.15973086601760667,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,raw,20,13384,2840,0.21796268926087656,0.21219366407650928,0.005769025184367282,0.15973090484477626,0.6511592467380679,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,1,13383,467,0.038304542530686034,0.03489501606515729,0.0034095264655287436,0.025780191650134794,0.04167726159779978,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,2,13384,613,0.04432506232527981,0.04580095636580992,0.0014758940405301124,0.04167749033372131,0.04677556516124978,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,3,13384,669,0.04910038355972252,0.04998505678421997,0.000884673224497444,0.04677636323003331,0.0512634714042924,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,4,13384,765,0.05310025918627245,0.05715780035863718,0.0040575411723647245,0.05126427895226543,0.05493085165075372,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,5,13384,725,0.05665016577525805,0.054169157202630006,0.002481008572628042,0.05493085165075372,0.05833042100120978,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,6,13384,741,0.05982693193042746,0.05536461446503287,0.004462317465394584,0.05833063872533129,0.06138458233160335,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,7,13383,826,0.06296745372008934,0.06172009265486064,0.0012473610652286998,0.06138458233160335,0.06449803133818054,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,8,13384,846,0.0660174128685071,0.06320980274955171,0.0028076101189553893,0.06449803133818054,0.06751476849864017,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,9,13384,914,0.06904783073639988,0.0682904961147639,0.0007573346216359772,0.0675151537176407,0.07060792390323188,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,10,13384,1020,0.07221856298703952,0.07621040047818291,0.003991837491143388,0.07060811604827597,0.07385646557740586,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,11,13384,928,0.07554344143024433,0.06933652121936641,0.006206920210877917,0.07385653738691121,0.0772650508844848,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,12,13384,1055,0.07910465154483319,0.07882546323968918,0.00027918830514400694,0.0772650508844848,0.08103086039857349,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,13,13384,1144,0.08306101518028369,0.08547519426180514,0.0024141790815214448,0.08103086341610956,0.08522056246173187,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,14,13383,1178,0.08760986168113072,0.08802211761189568,0.00041225593076496536,0.08522056246173187,0.0901580749368311,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,15,13384,1233,0.09302503436299071,0.0921249252839211,0.0009001090790696081,0.0901580749368311,0.09610887310786434,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,16,13384,1306,0.09964756526172021,0.09757919904363418,0.0020683662180860235,0.09610913202460561,0.1034344804100413,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,17,13384,1413,0.10816319179132285,0.10557381948595337,0.0025893723053694723,0.10343466887333329,0.11350389245162329,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,18,13384,1560,0.12062943672642286,0.11655708308427974,0.004072353642143117,0.11350396078757424,0.1290490960607894,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,19,13384,1859,0.14248174870972105,0.13889719067543335,0.0035845580342876993,0.12904915806588613,0.16073420210894837,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,calibration_evaluation_2022,calibrated,20,13384,2840,0.22034524655800625,0.21219366407650928,0.008151582481496972,0.16073424178066123,0.6613882023283748,singleton_primary,early_entry
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,1,174019,6882,0.03962640156493579,0.039547405743051045,7.899582188474613e-05,0.022287979156129047,0.04337609622061395,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,2,174019,8088,0.046359260485818975,0.04647768347134508,0.00011842298552610514,0.04337625380941666,0.04908573975182543,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,3,174019,9059,0.05158776306742969,0.05205753394744252,0.00046977088001283474,0.04908573975182543,0.053766964088407455,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,4,174019,9567,0.055747542554634544,0.05497675541176538,0.0007707871428691629,0.053766964088407455,0.05766490206845521,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,5,174019,10204,0.05935972827448645,0.058637275240059995,0.0007224530344264526,0.05766493975744839,0.06098878446320321,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,6,174019,10815,0.06267012837224124,0.062148386095771155,0.0005217422764700885,0.06098878446320321,0.06429457222180382,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,7,174019,11245,0.06584778299064181,0.06461938064234365,0.0012284023482981576,0.06429457222180382,0.0673993251622515,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,8,174019,11726,0.06894403850343445,0.06738344663513754,0.0015605918682969067,0.06739941196521997,0.0705297871296815,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,9,174019,12629,0.07212951369200275,0.0725725351829398,0.0004430214909370428,0.07052990214001578,0.07374514844757009,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,10,174020,12988,0.07540252686650407,0.07463509941386047,0.0007674274526436042,0.07374514844757009,0.07710583364680502,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,11,174019,13635,0.07884487979900366,0.07835351312213035,0.0004913666768733144,0.07710583364680502,0.08064792992161443,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,12,174019,14126,0.08257818687864868,0.08117504410437941,0.0014031427742692698,0.08064792992161443,0.08454160897204739,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,13,174019,15032,0.08671902393470933,0.08638137214901821,0.00033765178569111765,0.08454160897204739,0.08899667845731671,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,14,174019,15842,0.0914998800828197,0.09103603629488734,0.0004638437879323637,0.08899667845731671,0.09416715583662529,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,15,174019,16890,0.09716459532625092,0.09705836718978962,0.00010622813646130047,0.09416715583662529,0.10035848638652606,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,16,174019,18143,0.10407952239830684,0.10425873036852298,0.0001792079702161442,0.10035865437007759,0.10817830497518106,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,17,174019,19510,0.11317650674251227,0.11211419442704532,0.001062312315466954,0.10817830497518106,0.11885684255887308,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,18,174019,21756,0.12634324272079914,0.1250208310586775,0.0013224116621216309,0.11885712789087517,0.13528264104052412,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,19,174019,25886,0.14906639843751732,0.14875387170366455,0.00031252673385276375,0.13528269042708943,0.1677088538600957,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,raw,20,174020,38978,0.2261248634885347,0.22398574876450983,0.0021391147240248654,0.1677096277232706,0.7384844111977789,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,calibrated,1,174019,6882,0.038953000152563484,0.039547405743051045,0.0005944055904875609,0.021691775465004528,0.04270403295258939,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,calibrated,2,174019,8088,0.04569400962158754,0.04647768347134508,0.0007836738497575407,0.04270419078400462,0.048428686351232944,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,calibrated,3,174019,9059,0.050941270128105114,0.05205753394744252,0.0011162638193374097,0.048428686351232944,0.05313081798651221,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,calibrated,4,174019,9567,0.055122576158690546,0.05497675541176538,0.00014582074692516545,0.05313081798651221,0.05705151651899984,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,calibrated,5,174019,10204,0.05875778430865612,0.058637275240059995,0.00012050906859612659,0.0570515544502734,0.06039836191315158,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,calibrated,6,174019,10815,0.06209262366213946,0.062148386095771155,5.576243363169392e-05,0.06039836191315158,0.06373002821280711,singleton_primary,full_cohort
target_preterm,booking_strict,lightgbm,temporal_test_2023,calibrated,7,174019,11245,0.06529649776968206,0.06461938064234365,0.0006771171273384086,0.06373002821280711,0.06686169228448838,singleton_primary,full_cohort
