target,feature_set,model,evaluation,replicate,bootstrap_sample_n,bootstrap_event_n,protocol,nominal_fraction,from_scenario,to_scenario,from_selected_n,to_selected_n,delta_selected_n,from_true_positive_n,to_true_positive_n,delta_true_positive_n,from_population_event_capture,to_population_event_capture,delta_population_event_capture
target_preterm,landmark_strict,lightgbm,temporal_test_2023,398,3480382,303373,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,246000,362369,116369,42754,63263,20509,0.14092882359339823,0.2085320710808147,0.06760324748741647
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,129980,167029,37049,27499,34758,7259,0.0907503844656093,0.11470605706591687,0.023955672600307565
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,167029,174019,6990,34758,37762,3004,0.11470605706591687,0.12461965955817807,0.009913602492261198
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,129980,174019,44039,27499,37762,10263,0.0907503844656093,0.12461965955817807,0.03386927509256876
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,259960,334058,74098,44549,56162,11613,0.14701766891735804,0.18534212489027055,0.03832445597291251
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,334058,348038,13980,56162,61919,5757,0.18534212489027055,0.20434099624444751,0.018998871354176966
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,259960,348038,88078,44549,61919,17370,0.14701766891735804,0.20434099624444751,0.057323327327089474
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,33789,35756,1967,0.1115082272340257,0.1179995907833858,0.006491363549360099
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35756,37762,2006,0.1179995907833858,0.12461965955817807,0.006620068774792265
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,33789,37762,3973,0.1115082272340257,0.12461965955817807,0.013111432324152364
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,54461,57758,3297,0.17972859698103744,0.19060913873103247,0.010880541749995032
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,57758,61919,4161,0.19060913873103247,0.20434099624444751,0.013731857513415047
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,54461,61919,7458,0.17972859698103744,0.20434099624444751,0.02461239926341008
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,129854,172953,43099,27481,35624,8143,0.09069098205387138,0.11756397309730775,0.026872991043436364
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,172953,184166,11213,35624,39340,3716,0.11756397309730775,0.1298272709872021,0.012263297889894345
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,129854,184166,54312,27481,39340,11859,0.09069098205387138,0.1298272709872021,0.03913628893333071
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,245386,334424,89038,42869,56206,13337,0.14147344382181917,0.1854873307856299,0.04401388696381073
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,334424,361625,27201,56206,63605,7399,0.1854873307856299,0.20990502214389906,0.024417691358269156
target_preterm,landmark_strict,lightgbm,temporal_test_2023,399,3480382,303018,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,245386,361625,116239,42869,63605,20736,0.14147344382181917,0.20990502214389906,0.06843157832207988
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130070,167017,36947,27494,34770,7276,0.09080490519550434,0.11483547514540213,0.024030569949897787
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,167017,174019,7002,34770,37695,2925,0.11483547514540213,0.12449592279568401,0.009660447650281886
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130070,174019,43949,27494,37695,10201,0.09080490519550434,0.12449592279568401,0.033691017600179674
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260140,334034,73894,44306,55892,11586,0.14633018584389376,0.18459546669044624,0.03826528084655248
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,334034,348038,14004,55892,61507,5615,0.18459546669044624,0.20314022346184205,0.018544756771395804
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260140,348038,87898,44306,61507,17201,0.14633018584389376,0.20314022346184205,0.056810037617948284
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,33620,35772,2152,0.11103735042819728,0.11814479772508843,0.007107447296891153
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35772,37695,1923,0.11814479772508843,0.12449592279568401,0.006351125070595584
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,33620,37695,4075,0.11103735042819728,0.12449592279568401,0.013458572367486737
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,54282,57463,3181,0.17927809208635945,0.18978403532586258,0.01050594323950313
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,57463,61507,4044,0.18978403532586258,0.20314022346184205,0.013356188135979469
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,54282,61507,7225,0.17927809208635945,0.20314022346184205,0.023862131375482598
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,128837,172281,43444,27286,35499,8213,0.09011794002926207,0.11724315594439545,0.02712521591513338
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,172281,183251,10970,35499,39141,3642,0.11724315594439545,0.12927165178792593,0.012028495843530482
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,128837,183251,54414,27286,39141,11855,0.09011794002926207,0.12927165178792593,0.03915371175866386
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,245316,334543,89227,42597,55951,13354,0.14068584224241285,0.18479032700202458,0.044104484759611734
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,334543,361305,26762,55951,63132,7181,0.18479032700202458,0.20850713882310978,0.023716811821085204
target_preterm,landmark_strict,lightgbm,temporal_test_2023,400,3480382,302781,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,245316,361305,115989,42597,63132,20535,0.14068584224241285,0.20850713882310978,0.06782129658069694
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130073,167047,36974,27380,34608,7228,0.09039406264856585,0.11425703871956051,0.023862976070994663
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,167047,174019,6972,34608,37423,2815,0.11425703871956051,0.12355065765147114,0.009293618931910622
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130073,174019,43946,27380,37423,10043,0.09039406264856585,0.12355065765147114,0.033156595002905284
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260146,334094,73948,44372,55849,11477,0.14649252548729597,0.18438341873118166,0.0378908932438857
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,334094,348038,13944,55849,61346,5497,0.18438341873118166,0.2025315619882732,0.018148143257091548
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260146,348038,87892,44372,61346,16974,0.14649252548729597,0.2025315619882732,0.056039036500977246
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,33568,35587,2019,0.11082351698272674,0.11748917120067615,0.006665654217949402
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35587,37423,1836,0.11748917120067615,0.12355065765147114,0.0060614864507949895
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,33568,37423,3855,0.11082351698272674,0.12355065765147114,0.012727140668744391
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,54139,57457,3318,0.1787379166446569,0.18969217157044002,0.010954254925783113
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,57457,61346,3889,0.18969217157044002,0.2025315619882732,0.01283939041783319
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,54139,61346,7207,0.1787379166446569,0.2025315619882732,0.023793645343616304
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,129765,172582,42817,27327,35374,8047,0.09021908509851566,0.11678595953726692,0.026566874438751262
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,172582,183545,10963,35374,38847,3473,0.11678595953726692,0.1282519412603666,0.011465981723099677
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,129765,183545,53780,27327,38847,11520,0.09021908509851566,0.1282519412603666,0.03803285616185094
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,245943,334786,88843,42689,55939,13250,0.14093616290740055,0.18468055041994613,0.043744387512545585
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,334786,361577,26791,55939,62992,7053,0.18468055041994613,0.20796577042945433,0.023285220009508195
target_preterm,landmark_strict,lightgbm,temporal_test_2023,401,3480382,302896,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,245943,361577,115634,42689,62992,20303,0.14093616290740055,0.20796577042945433,0.06702960752205378
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130021,166996,36975,27552,34889,7337,0.09083056960314373,0.11501842853092631,0.02418785892778258
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166996,174019,7023,34889,37802,2913,0.11501842853092631,0.12462170412812279,0.009603275597196481
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130021,174019,43998,27552,37802,10250,0.09083056960314373,0.12462170412812279,0.03379113452497906
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260041,333992,73951,44526,55966,11440,0.14678868837650907,0.18450289120243693,0.037714202825927856
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,333992,348038,14046,55966,61745,5779,0.18450289120243693,0.20355449768242267,0.019051606479985744
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260041,348038,87997,44526,61745,17219,0.14678868837650907,0.20355449768242267,0.0567658093059136
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,33761,35915,2154,0.11129975538515299,0.11840083867947543,0.007101083294322436
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35915,37802,1887,0.11840083867947543,0.12462170412812279,0.006220865448647361
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,33761,37802,4041,0.11129975538515299,0.12462170412812279,0.013321948742969797
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,54330,57611,3281,0.17910949646264512,0.18992595620668964,0.010816459744044521
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,57611,61745,4134,0.18992595620668964,0.20355449768242267,0.01362854147573303
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,54330,61745,7415,0.17910949646264512,0.20355449768242267,0.02444500121977755
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,129424,172368,42944,27469,35664,8195,0.09055694383089267,0.11757336797061985,0.02701642413972717
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,172368,183566,11198,35664,39279,3615,0.11757336797061985,0.129490924195771,0.011917556225151144
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,129424,183566,54142,27469,39279,11810,0.09055694383089267,0.129490924195771,0.038933980364878315
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,245672,334837,89165,42773,56079,13306,0.14100958019872484,0.1848754178562245,0.04386583765749966
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,334837,362045,27208,56079,63425,7346,0.1848754178562245,0.20909294704846804,0.024217529192243542
target_preterm,landmark_strict,lightgbm,temporal_test_2023,402,3480382,303334,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,245672,362045,116373,42773,63425,20652,0.14100958019872484,0.20909294704846804,0.0680833668497432
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130170,166999,36829,27417,34772,7355,0.09031465352535807,0.11454284321347159,0.02422818968811352
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,166999,174019,7020,34772,37797,3025,0.11454284321347159,0.12450753033876642,0.00996468712529483
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130170,174019,43849,27417,37797,10380,0.09031465352535807,0.12450753033876642,0.03419287681340835
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260340,333998,73658,44307,55876,11569,0.14595219585469016,0.18406177117784248,0.03810957532315232
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,333998,348038,14040,55876,61700,5824,0.18406177117784248,0.2032466762415506,0.019184905063708124
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260340,348038,87698,44307,61700,17393,0.14595219585469016,0.2032466762415506,0.05729448038686044
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,33616,35754,2138,0.11073485038145811,0.11777766065381524,0.007042810272357133
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35754,37797,2043,0.11777766065381524,0.12450753033876642,0.0067298696849511785
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,33616,37797,4181,0.11073485038145811,0.12450753033876642,0.013772679957308312
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,54191,57490,3299,0.1785111933906948,0.1893784670522973,0.010867273661602506
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,57490,61700,4210,0.1893784670522973,0.2032466762415506,0.0138682091892533
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,54191,61700,7509,0.1785111933906948,0.2032466762415506,0.024735482850855806
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,129948,173495,43547,27383,35679,8296,0.09020265373618121,0.11753060229533685,0.027327948559155643
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,173495,184823,11328,35679,39432,3753,0.11753060229533685,0.1298934025535952,0.012362800258258339
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,129948,184823,54875,27383,39432,12049,0.09020265373618121,0.1298934025535952,0.03969074881741398
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,246038,335340,89302,42605,56015,13410,0.14034561817295402,0.1845196526688891,0.04417403449593507
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,335340,362591,27251,56015,63483,7468,0.1845196526688891,0.20912007695044338,0.02460042428155429
target_preterm,landmark_strict,lightgbm,temporal_test_2023,403,3480382,303572,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,246038,362591,116553,42605,63483,20878,0.14034561817295402,0.20912007695044338,0.06877445877748936
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130014,167015,37001,27219,34512,7293,0.0898219005850848,0.11388858639158111,0.02406668580649632
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,167015,174019,7004,34512,37384,2872,0.11388858639158111,0.12336610204169184,0.009477515650110721
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130014,174019,44005,27219,37384,10165,0.0898219005850848,0.12336610204169184,0.03354420145660704
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260029,334029,74000,44170,55792,11622,0.14575970273864564,0.1841119614035435,0.03835225866489786
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,334029,348038,14009,55792,61484,5692,0.1841119614035435,0.20289539423099134,0.01878343282744785
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260029,348038,88009,44170,61484,17314,0.14575970273864564,0.20289539423099134,0.05713569149234571
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,33362,35510,2148,0.11009362016678051,0.11718195708058199,0.0070883369138014796
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35510,37384,1874,0.11718195708058199,0.12336610204169184,0.006184144961109847
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,33362,37384,4022,0.11009362016678051,0.12336610204169184,0.013272481874911327
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,54010,57382,3372,0.1782314137404177,0.18935891470565913,0.011127500965241427
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,57382,61484,4102,0.18935891470565913,0.20289539423099134,0.013536479525332212
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,54010,61484,7474,0.1782314137404177,0.20289539423099134,0.02466398049057364
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_calibration_threshold,0.05,early_entry,any_prenatal_care,129427,172274,42847,27134,35274,8140,0.08954140308151258,0.1164031640118403,0.026861760930327716
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_calibration_threshold,0.05,any_prenatal_care,all_record_upper_bound,172274,183449,11175,35274,38833,3559,0.1164031640118403,0.1281477594849406,0.011744595473100292
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_calibration_threshold,0.05,early_entry,all_record_upper_bound,129427,183449,54022,27134,38833,11699,0.08954140308151258,0.1281477594849406,0.03860635640342801
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_calibration_threshold,0.1,early_entry,any_prenatal_care,245364,334238,88874,42462,55823,13361,0.14012335290215916,0.18421426049308162,0.04409090759092246
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_calibration_threshold,0.1,any_prenatal_care,all_record_upper_bound,334238,361357,27119,55823,63061,7238,0.18421426049308162,0.20809944791491355,0.023885187421831933
target_preterm,landmark_strict,lightgbm,temporal_test_2023,404,3480382,303033,fixed_calibration_threshold,0.1,early_entry,all_record_upper_bound,245364,361357,115993,42462,63061,20599,0.14012335290215916,0.20809944791491355,0.0679760950127544
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,cohort_specific_top_fraction,0.05,early_entry,any_prenatal_care,130059,167007,36948,27561,34843,7282,0.09087731677641232,0.11488836937848897,0.024011052602076643
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,cohort_specific_top_fraction,0.05,any_prenatal_care,all_record_upper_bound,167007,174019,7012,34843,37758,2915,0.11488836937848897,0.12450004451376134,0.009611675135272377
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,cohort_specific_top_fraction,0.05,early_entry,all_record_upper_bound,130059,174019,43960,27561,37758,10197,0.09087731677641232,0.12450004451376134,0.03362272773734902
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,cohort_specific_top_fraction,0.1,early_entry,any_prenatal_care,260119,334013,73894,44323,56027,11704,0.14614692179096997,0.18473870422089378,0.03859178242992381
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,cohort_specific_top_fraction,0.1,any_prenatal_care,all_record_upper_bound,334013,348038,14025,56027,61578,5551,0.18473870422089378,0.20304210342360285,0.01830339920270907
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,cohort_specific_top_fraction,0.1,early_entry,all_record_upper_bound,260119,348038,87919,44323,61578,17255,0.14614692179096997,0.20304210342360285,0.05689518163263288
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,fixed_absolute_budget,0.05,early_entry,any_prenatal_care,174019,174019,0,33644,35855,2211,0.1109348879077543,0.11822525282167787,0.007290364913923569
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,fixed_absolute_budget,0.05,any_prenatal_care,all_record_upper_bound,174019,174019,0,35855,37758,1903,0.11822525282167787,0.12450004451376134,0.006274791692083476
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,fixed_absolute_budget,0.05,early_entry,all_record_upper_bound,174019,174019,0,33644,37758,4114,0.1109348879077543,0.12450004451376134,0.013565156606007045
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,fixed_absolute_budget,0.1,early_entry,any_prenatal_care,348038,348038,0,54121,57658,3537,0.1784540205818443,0.19011662605472884,0.01166260547288453
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,fixed_absolute_budget,0.1,any_prenatal_care,all_record_upper_bound,348038,348038,0,57658,61578,3920,0.19011662605472884,0.20304210342360285,0.012925477368874005
target_preterm,landmark_strict,lightgbm,temporal_test_2023,405,3480382,303277,fixed_absolute_budget,0.1,early_entry,all_record_upper_bound,348038,348038,0,54121,61578,7457,0.1784540205818443,0.20304210342360285,0.024588082841758535
